"","GAME_ID","AWAY_TEAM_ID","INN_CT","BAT_HOME_ID","OUTS_CT","BALLS_CT","STRIKES_CT","PITCH_SEQ_TX","AWAY_SCORE_CT","HOME_SCORE_CT","BAT_ID","BAT_HAND_CD","RESP_BAT_ID","RESP_BAT_HAND_CD","PIT_ID","PIT_HAND_CD","RESP_PIT_ID","RESP_PIT_HAND_CD","POS2_FLD_ID","POS3_FLD_ID","POS4_FLD_ID","POS5_FLD_ID","POS6_FLD_ID","POS7_FLD_ID","POS8_FLD_ID","POS9_FLD_ID","BASE1_RUN_ID","BASE2_RUN_ID","BASE3_RUN_ID","EVENT_TX","LEADOFF_FL","PH_FL","BAT_FLD_CD","BAT_LINEUP_ID","EVENT_CD","BAT_EVENT_FL","AB_FL","H_FL","SH_FL","SF_FL","EVENT_OUTS_CT","DP_FL","TP_FL","RBI_CT","WP_FL","PB_FL","FLD_CD","BATTEDBALL_CD","BUNT_FL","FOUL_FL","BATTEDBALL_LOC_TX","ERR_CT","ERR1_FLD_CD","ERR1_CD","ERR2_FLD_CD","ERR2_CD","ERR3_FLD_CD","ERR3_CD","BAT_DEST_ID","RUN1_DEST_ID","RUN2_DEST_ID","RUN3_DEST_ID","BAT_PLAY_TX","RUN1_PLAY_TX","RUN2_PLAY_TX","RUN3_PLAY_TX","RUN1_SB_FL","RUN2_SB_FL","RUN3_SB_FL","RUN1_CS_FL","RUN2_CS_FL","RUN3_CS_FL","RUN1_PK_FL","RUN2_PK_FL","RUN3_PK_FL","RUN1_RESP_PIT_ID","RUN2_RESP_PIT_ID","RUN3_RESP_PIT_ID","GAME_NEW_FL","GAME_END_FL","PR_RUN1_FL","PR_RUN2_FL","PR_RUN3_FL","REMOVED_FOR_PR_RUN1_ID","REMOVED_FOR_PR_RUN2_ID","REMOVED_FOR_PR_RUN3_ID","REMOVED_FOR_PH_BAT_ID","REMOVED_FOR_PH_BAT_FLD_CD","PO1_FLD_CD","PO2_FLD_CD","PO3_FLD_CD","ASS1_FLD_CD","ASS2_FLD_CD","ASS3_FLD_CD","ASS4_FLD_CD","ASS5_FLD_CD","EVENT_ID"
"1","ALS201407150","NLS",1,0,0,1,0,"BX",0,0,"mccua001","R","mccua001","R","hernf002","R","hernf002","R","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","","","S6/G+",TRUE,FALSE,8,1,20,TRUE,TRUE,1,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,6,"G",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",1,0,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,1
"2","ALS201407150","NLS",1,0,0,1,0,"BB",0,0,"puigy001","R","puigy001","R","hernf002","R","hernf002","R","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","mccua001","","","WP.1-2",FALSE,FALSE,9,2,9,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,TRUE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,2,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hernf002","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,2
"3","ALS201407150","NLS",1,0,0,2,2,"BB.SFS",0,0,"puigy001","R","puigy001","R","hernf002","R","hernf002","R","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","mccua001","","K",FALSE,FALSE,9,2,3,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,2,0,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","hernf002","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,3
"4","ALS201407150","NLS",1,0,1,1,2,"C*BS>S",0,0,"tulot001","R","tulot001","R","hernf002","R","hernf002","R","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","mccua001","","K+SB3",FALSE,FALSE,6,3,3,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,3,0,2,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","hernf002","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,4
"5","ALS201407150","NLS",1,0,2,1,1,"BCX",0,0,"goldp001","R","goldp001","R","hernf002","R","hernf002","R","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","","mccua001","53/G",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,5,"G",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,3,53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","hernf002",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,3,0,0,5,0,0,0,0,5
"6","ALS201407150","NLS",1,1,0,1,0,"BX",0,0,"jeted001","R","jeted001","R","waina001","R","waina001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","","","D9/L+",TRUE,FALSE,6,1,21,TRUE,TRUE,2,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",2,0,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,6
"7","ALS201407150","NLS",1,1,0,3,2,"FBBS*BX",0,0,"troum001","R","troum001","R","waina001","R","waina001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","jeted001","","T8/L+.2-H",FALSE,FALSE,7,2,22,TRUE,TRUE,3,FALSE,FALSE,0,FALSE,FALSE,1,FALSE,FALSE,8,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",3,0,4,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","waina001","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,7
"8","ALS201407150","NLS",1,1,0,1,2,"SFBS",0,1,"canor001","L","canor001","L","waina001","R","waina001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","","troum001","K",FALSE,FALSE,4,3,3,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,3,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","waina001",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,8
"9","ALS201407150","NLS",1,1,1,0,1,"FX",0,1,"cabrm001","R","cabrm001","R","waina001","R","waina001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","","troum001","HR/7/L.3-H",FALSE,FALSE,3,4,23,TRUE,TRUE,4,FALSE,FALSE,0,FALSE,FALSE,2,FALSE,FALSE,0,"L",FALSE,FALSE,"7",0,0,"N",0,"N",0,"N",4,0,0,4,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","waina001",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,9
"10","ALS201407150","NLS",1,1,1,2,2,"FCBFBS",0,3,"bautj002","R","bautj002","R","waina001","R","waina001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","","","K",FALSE,FALSE,9,5,3,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,10
"11","ALS201407150","NLS",1,1,2,0,0,"X",0,3,"cruzn002","R","cruzn002","R","waina001","R","waina001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","","","63/G",FALSE,FALSE,10,6,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,6,"G",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,63,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,3,0,0,6,0,0,0,0,11
"12","ALS201407150","NLS",2,0,0,1,1,".BFX",0,3,"stanm004","R","stanm004","R","lestj001","L","lestj001","L","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","","","4/P",TRUE,FALSE,10,5,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,4,"P",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,4,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,4,0,0,0,0,0,0,0,12
"13","ALS201407150","NLS",2,0,1,0,0,"X",0,3,"ramia001","R","ramia001","R","lestj001","L","lestj001","L","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","","","S8/L",FALSE,FALSE,5,6,20,TRUE,TRUE,1,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,8,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",1,0,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,13
"14","ALS201407150","NLS",2,0,1,2,2,"BCSFBFX",0,3,"utlec001","L","utlec001","L","lestj001","L","lestj001","L","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","ramia001","","","D8/L+.1-H",FALSE,FALSE,4,7,21,TRUE,TRUE,2,FALSE,FALSE,0,FALSE,FALSE,1,FALSE,FALSE,8,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",2,4,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"lestj001","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,14
"15","ALS201407150","NLS",2,0,1,1,2,"BCCX",1,3,"lucrj001","R","lucrj001","R","lestj001","L","lestj001","L","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","utlec001","","D7/L+.2-H",FALSE,FALSE,2,8,21,TRUE,TRUE,2,FALSE,FALSE,0,FALSE,FALSE,1,FALSE,FALSE,7,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",2,0,4,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","lestj001","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,15
"16","ALS201407150","NLS",2,0,1,1,2,"SF*BX",2,3,"gomec002","R","gomec002","R","lestj001","L","lestj001","L","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","lucrj001","","2/P2F",FALSE,FALSE,7,9,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,2,"P",FALSE,TRUE,"2F",0,0,"N",0,"N",0,"N",0,0,2,0,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","lestj001","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,16
"17","ALS201407150","NLS",2,0,2,0,2,"SSX",2,3,"mccua001","R","mccua001","R","lestj001","L","lestj001","L","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","lucrj001","","8/F",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,8,"F",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,2,0,8,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","lestj001","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,8,0,0,0,0,0,0,0,17
"18","ALS201407150","NLS",2,1,0,1,0,".BX",2,3,"jonea003","R","jonea003","R","kersc001","L","kersc001","L","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","","","5/P5F",TRUE,FALSE,8,7,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,5,"P",FALSE,TRUE,"5F",0,0,"N",0,"N",0,"N",0,0,0,0,5,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,5,0,0,0,0,0,0,0,18
"19","ALS201407150","NLS",2,1,1,3,2,"BFFBBS",2,3,"donaj001","R","donaj001","R","kersc001","L","kersc001","L","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","","","K",FALSE,FALSE,5,8,3,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,19
"20","ALS201407150","NLS",2,1,2,0,2,"CSX",2,3,"peres002","R","peres002","R","kersc001","L","kersc001","L","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","","","53/G-",FALSE,FALSE,2,9,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,5,"G",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,3,0,0,5,0,0,0,0,20
"21","ALS201407150","NLS",3,0,0,3,2,".BFBFFBC",2,3,"puigy001","R","puigy001","R","darvy001","R","darvy001","R","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","","","K",TRUE,FALSE,9,2,3,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,21
"22","ALS201407150","NLS",3,0,1,3,2,"BCCBBX",2,3,"tulot001","R","tulot001","R","darvy001","R","darvy001","R","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","","","7/L",FALSE,FALSE,6,3,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,7,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,7,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,7,0,0,0,0,0,0,0,22
"23","ALS201407150","NLS",3,0,2,0,0,"X",2,3,"goldp001","R","goldp001","R","darvy001","R","darvy001","R","peres002","cabrm001","canor001","donaj001","jeted001","troum001","jonea003","bautj002","","","","4/L",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,4,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,4,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,4,0,0,0,0,0,0,0,23
"24","ALS201407150","NLS",3,1,0,3,2,".CBSBFBX",2,3,"jeted001","R","jeted001","R","simoa001","R","simoa001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","","","S9/L-",TRUE,FALSE,6,1,20,TRUE,TRUE,1,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,9,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",1,0,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,24
"25","ALS201407150","NLS",3,1,0,0,0,"B",2,3,"troum001","R","troum001","R","simoa001","R","simoa001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","jeted001","","","WP.1-2",FALSE,FALSE,7,2,9,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,TRUE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,2,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"simoa001","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,25
"26","ALS201407150","NLS",3,1,0,1,2,"B.CCFX",2,3,"troum001","R","troum001","R","simoa001","R","simoa001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","jeted001","","7/L",FALSE,FALSE,7,2,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,7,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,2,0,7,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","simoa001","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,7,0,0,0,0,0,0,0,26
"27","ALS201407150","NLS",3,1,1,1,2,"BSSS",2,3,"canor001","L","canor001","L","simoa001","R","simoa001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","jeted001","","K",FALSE,FALSE,4,3,3,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,2,0,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","simoa001","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,27
"28","ALS201407150","NLS",3,1,2,3,2,"BFT*BBX",2,3,"cabrm001","R","cabrm001","R","simoa001","R","simoa001","R","lucrj001","goldp001","utlec001","ramia001","tulot001","gomec002","mccua001","puigy001","","jeted001","","6/L",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,6,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,2,0,6,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","simoa001","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,6,0,0,0,0,0,0,0,28
"29","ALS201407150","NLS",4,0,0,1,0,"..BX",2,3,"stanm004","R","stanm004","R","salec001","L","salec001","L","peres002","cabrm001","canor001","donaj001","ramia003","troum001","jonea003","bautj002","","","","8/F",TRUE,FALSE,10,5,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,8,"F",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,8,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,8,0,0,0,0,0,0,0,29
"30","ALS201407150","NLS",4,0,1,0,2,"FSX",2,3,"ramia001","R","ramia001","R","salec001","L","salec001","L","peres002","cabrm001","canor001","donaj001","ramia003","troum001","jonea003","bautj002","","","","5/L",FALSE,FALSE,5,6,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,5,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,5,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,5,0,0,0,0,0,0,0,30
"31","ALS201407150","NLS",4,0,2,2,0,"BBH",2,3,"utlec001","L","utlec001","L","salec001","L","salec001","L","peres002","cabrm001","canor001","donaj001","ramia003","troum001","jonea003","bautj002","","","","HP",FALSE,FALSE,4,7,16,TRUE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",1,0,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,0,0,0,0,0,0,0,0,31
"32","ALS201407150","NLS",4,0,2,3,1,".B1FB1BX",2,3,"lucrj001","R","lucrj001","R","salec001","L","salec001","L","peres002","cabrm001","canor001","donaj001","ramia003","troum001","jonea003","bautj002","gordd002","","","D9/L+.1-H",FALSE,FALSE,2,8,21,TRUE,TRUE,2,FALSE,FALSE,0,FALSE,FALSE,1,FALSE,FALSE,9,"L",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",2,4,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"salec001","","",FALSE,FALSE,TRUE,FALSE,FALSE,"utlec001",NA,NA,"",0,0,0,0,0,0,0,0,0,32
"33","ALS201407150","NLS",4,0,2,0,2,"CFS",3,3,"gomec002","R","gomec002","R","salec001","L","salec001","L","peres002","cabrm001","canor001","donaj001","ramia003","troum001","jonea003","bautj002","","lucrj001","","K",FALSE,FALSE,7,9,3,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,2,0,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","salec001","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,33
"34","ALS201407150","NLS",4,1,0,1,1,"...SBX",3,3,"bautj002","R","bautj002","R","greiz001","R","greiz001","R","mesod001","goldp001","gordd002","ramia001","tulot001","gomec002","mccua001","puigy001","","","","53/G",TRUE,FALSE,9,5,2,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,5,"G",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,3,0,0,5,0,0,0,0,34
"35","ALS201407150","NLS",4,1,1,1,2,"TBSFS",3,3,"cruzn002","R","cruzn002","R","greiz001","R","greiz001","R","mesod001","goldp001","gordd002","ramia001","tulot001","gomec002","mccua001","puigy001","","","","K",FALSE,FALSE,10,6,3,TRUE,TRUE,0,FALSE,FALSE,1,FALSE,FALSE,0,FALSE,FALSE,0,"",FALSE,FALSE,"",0,0,"N",0,"N",0,"N",0,0,0,0,2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"",0,2,0,0,0,0,0,0,0,35
